ticket_id,true_reason,agent_code,double_payout,true_refund_inr,care_plus
T405722,PRICE-ADJ,PRICE-ADJ,N,600,N
T405723,,,N,,Y
T405724,,,N,,N
T405725,,,N,,N
T405726,,,N,,N
T405727,RETURN-QC-OK,GW-OTHER,Y,6998,N
T405728,,,N,,Y
T405729,,,N,,Y
T405730,,,N,,Y
T405731,,,N,,Y
T405732,,,N,,N
T405733,DUP-PAYMENT,DUP-PAYMENT,N,4248,Y
T405734,,,N,,N
T405735,,,N,,N
T405736,,,N,,N
T405737,,,N,,N
T405738,,,N,,N
T405739,DOA-REPL,GW-OTHER,Y,399,Y
T405740,,,N,,N
T405741,,,N,,N
T405742,,,N,,Y
T405743,CANCEL,GW-OTHER,N,3149,N
T405744,DOA-REPL,DOA-REPL,N,4999,N
T405745,,,N,,N
T405746,,,N,,N
T405747,,,N,,N
T405748,,,N,,N
T405749,,,N,,N
T405750,,,N,,N
T405751,RETURN-QC-OK,GW-OTHER,N,2992,Y
T405752,,,N,,N
T405753,,,N,,N
T405754,WTY-BUYBACK,WTY-BUYBACK,N,2293,N
T405755,,,N,,Y
T405756,,,N,,Y
T405757,,,N,,Y
T405758,,,N,,Y
T405759,DOA-REPL,GW-OTHER,Y,5524,Y
T405760,,,N,,Y
T405761,,,N,,Y
T405762,,,N,,N
T405763,DOA-REPL,GW-OTHER,N,3499,N
T405764,,,N,,N
T405765,,,N,,N
T405766,,,N,,Y
T405767,,,N,,N
T405768,PRICE-ADJ,PRICE-ADJ,N,750,N
T405769,GW-OTHER,GW-OTHER,N,400,N
T405770,,,N,,N
T405771,,,N,,N
T405772,,,N,,N
T405773,,,N,,Y
T405774,,,N,,N
T405775,,,N,,Y
T405776,,,N,,Y
T405777,,,N,,N
T405778,GW-OTHER,GW-OTHER,N,300,N
T405779,,,N,,Y
T405780,,,N,,Y
T405781,GW-OTHER,GW-OTHER,N,350,Y
T405782,,,N,,N
T405783,,,N,,N
T405784,,,N,,N
T405785,,,N,,Y
T405786,,,N,,Y
T405787,,,N,,N
T405788,RETURN-QC-OK,RETURN-QC-OK,N,3499,Y
T405789,,,N,,N
T405790,DOA-REPL,GW-OTHER,N,1299,Y
T405791,,,N,,N
T405792,,,N,,N
T405793,,,N,,Y
T405794,,,N,,Y
T405795,RETURN-QC-OK,GW-OTHER,N,5948,Y
T405796,RETURN-QC-OK,GW-OTHER,N,2124,Y
T405797,,,N,,N
T405798,,,N,,Y
T405799,RETURN-QC-OK,RETURN-QC-OK,N,3998,N
T405800,,,N,,N
T405801,RETURN-QC-OK,GW-OTHER,N,6499,Y
T405802,,,N,,N
T405803,,,N,,N
T405804,,,N,,N
T405805,PRICE-ADJ,PRICE-ADJ,N,750,Y
T405806,,,N,,N
T405807,,,N,,N
T405808,WTY-BUYBACK,GW-OTHER,N,973,N
T405809,,,N,,Y
T405810,,,N,,N
T405811,,,N,,Y
T405812,LOST-TRANSIT,LOST-TRANSIT,N,5598,N
T405813,RETURN-QC-OK,GW-OTHER,Y,1299,Y
T405814,,,N,,Y
T405815,,,N,,Y
T405816,,,N,,N
T405817,,,N,,N
T405818,,,N,,Y
T405819,,,N,,Y
T405820,,,N,,N
T405821,DOA-REPL,GW-OTHER,Y,6499,Y
T405822,,,N,,N
T405823,,,N,,N
T405824,,,N,,Y
T405825,,,N,,Y
T405826,,,N,,N
T405827,,,N,,N
T405828,PRICE-ADJ,GW-OTHER,N,500,Y
T405829,,,N,,Y
T405830,,,N,,Y
T405831,DOA-REPL,DOA-REPL,Y,2499,Y
T405832,DOA-REPL,GW-OTHER,N,2799,Y
T405833,,,N,,N
T405834,,,N,,N
T405835,,,N,,N
T405836,,,N,,N
T405837,,,N,,N
T405838,,,N,,N
T405839,,,N,,Y
T405840,,,N,,N
T405841,,,N,,N
T405842,DOA-REPL,DOA-REPL,N,2249,N
T405843,,,N,,N
T405844,,,N,,Y
T405845,RETURN-QC-OK,GW-OTHER,N,3149,Y
T405846,,,N,,Y
T405847,,,N,,N
T405848,,,N,,Y
T405849,,,N,,N
T405850,,,N,,N
T405851,,,N,,N
T405852,,,N,,N
T405853,WTY-BUYBACK,WTY-BUYBACK,N,1959,N
T405854,,,N,,N
T405855,,,N,,N
T405856,,,N,,N
T405857,,,N,,N
T405858,,,N,,N
T405859,,,N,,Y
T405860,,,N,,N
T405861,CANCEL,GW-OTHER,N,6499,Y
T405862,,,N,,Y
T405863,,,N,,N
T405864,,,N,,N
T405865,,,N,,Y
T405866,RETURN-QC-OK,GW-OTHER,N,2499,Y
T405867,,,N,,Y
T405868,,,N,,N
T405869,,,N,,Y
T405870,,,N,,N
T405871,,,N,,N
T405872,,,N,,Y
T405873,DOA-REPL,GW-OTHER,N,3324,N
T405874,,,N,,N
T405875,,,N,,Y
T405876,,,N,,Y
T405877,,,N,,Y
T405878,,,N,,N
T405879,,,N,,N
T405880,,,N,,Y
T405881,,,N,,N
T405882,,,N,,N
T405883,RETURN-QC-OK,RETURN-QC-OK,N,5999,N
T405884,DOA-REPL,GW-OTHER,N,1299,N
T405885,,,N,,N
T405886,,,N,,N
T405887,CANCEL,CANCEL,N,6499,N
T405888,,,N,,N
T405889,,,N,,N
T405890,,,N,,N
T405891,RETURN-QC-OK,RETURN-QC-OK,N,1709,Y
T405892,DUP-PAYMENT,DUP-PAYMENT,N,2374,N
T405893,,,N,,Y
T405894,,,N,,N
T405895,,,N,,N
T405896,,,N,,N
T405897,,,N,,N
T405898,,,N,,N
T405899,,,N,,N
T405900,,,N,,N
T405901,,,N,,Y
T405902,,,N,,Y
T405903,,,N,,Y
T405904,,,N,,N
T405905,,,N,,N
T405906,,,N,,N
T405907,DOA-REPL,DOA-REPL,N,3499,N
T405908,,,N,,N
T405909,LOST-TRANSIT,GW-OTHER,N,3324,N
T405910,,,N,,Y
T405911,,,N,,N
T405912,,,N,,N
T405913,,,N,,N
T405914,,,N,,N
T405915,,,N,,Y
T405916,RETURN-QC-OK,GW-OTHER,N,2992,N
T405917,LOST-TRANSIT,GW-OTHER,N,6999,Y
T405918,,,N,,Y
T405919,,,N,,N
T405920,,,N,,Y
T405921,,,N,,N
T405922,,,N,,N
T405923,,,N,,N
T405924,,,N,,N
T405925,,,N,,N
T405926,,,N,,Y
T405927,,,N,,N
T405928,,,N,,Y
T405929,,,N,,Y
T405930,,,N,,Y
T405931,PRICE-ADJ,GW-OTHER,N,100,Y
T405932,,,N,,N
T405933,,,N,,Y
T405934,,,N,,N
T405935,,,N,,Y
T405936,,,N,,Y
T405937,RETURN-QC-OK,GW-OTHER,N,3499,N
T405938,,,N,,Y
T405939,,,N,,Y
T405940,,,N,,N
T405941,,,N,,N
T405942,WTY-BUYBACK,GW-OTHER,N,1433,N
T405943,,,N,,N
T405944,,,N,,N
T405945,,,N,,N
T405946,,,N,,Y
T405947,,,N,,Y
T405948,,,N,,Y
T405949,,,N,,Y
T405950,,,N,,N
T405951,,,N,,N
T405952,RETURN-QC-OK,GW-OTHER,N,3499,N
T405953,WTY-BUYBACK,WTY-BUYBACK,N,875,N
T405954,,,N,,N
T405955,,,N,,N
T405956,,,N,,N
T405957,,,N,,Y
T405958,,,N,,N
T405959,WTY-BUYBACK,GW-OTHER,N,1262,N
T405960,WTY-BUYBACK,WTY-BUYBACK,N,3223,N
T405961,,,N,,N
T405962,,,N,,N
T405963,,,N,,N
T405964,,,N,,N
T405965,,,N,,N
T405966,,,N,,N
T405967,RETURN-QC-OK,GW-OTHER,N,6299,N
T405968,,,N,,Y
T405969,DOA-REPL,DOA-REPL,Y,6299,N
T405970,,,N,,N
T405971,LOST-TRANSIT,GW-OTHER,N,2974,Y
T405972,,,N,,N
T405973,,,N,,N
T405974,,,N,,Y
T405975,,,N,,N
T405976,,,N,,N
T405977,,,N,,Y
T405978,,,N,,N
T405979,,,N,,N
T405980,,,N,,N
T405981,,,N,,N
T405982,,,N,,N
T405983,,,N,,N
T405984,,,N,,N
T405985,,,N,,Y
T405986,,,N,,Y
T405987,RETURN-QC-OK,GW-OTHER,Y,3149,Y
T405988,DOA-REPL,GW-OTHER,N,6499,N
T405989,,,N,,N
T405990,WTY-BUYBACK,GW-OTHER,N,1982,Y
T405991,,,N,,N
T405992,,,N,,N
T405993,,,N,,N
T405994,RETURN-QC-OK,GW-OTHER,Y,3499,N
T405995,,,N,,N
T405996,,,N,,Y
T405997,PRICE-ADJ,PRICE-ADJ,N,300,N
T405998,,,N,,Y
T405999,,,N,,Y
T406000,CANCEL,GW-OTHER,N,1709,N
T406001,DOA-REPL,DOA-REPL,N,2974,N
T406002,,,N,,N
T406003,DOA-REPL,DOA-REPL,N,6499,N
T406004,DOA-REPL,DOA-REPL,N,4749,Y
T406005,LOST-TRANSIT,GW-OTHER,Y,1619,N
T406006,,,N,,N
T406007,GW-OTHER,GW-OTHER,N,250,N
T406008,,,N,,Y
T406009,,,N,,N
T406010,,,N,,N
T406011,,,N,,Y
T406012,,,N,,Y
T406013,,,N,,Y
T406014,,,N,,N
T406015,,,N,,Y
T406016,,,N,,N
T406017,,,N,,N
T406018,,,N,,Y
T406019,GW-OTHER,GW-OTHER,N,250,Y
T406020,RETURN-QC-OK,GW-OTHER,N,1709,Y
T406021,,,N,,N
T406022,,,N,,N
T406023,,,N,,N
T406024,,,N,,N
T406025,,,N,,N
T406026,,,N,,N
T406027,RETURN-QC-OK,GW-OTHER,N,2799,Y
T406028,,,N,,N
T406029,,,N,,N
T406030,,,N,,N
T406031,DOA-REPL,DOA-REPL,N,3499,N
T406032,,,N,,Y
T406033,,,N,,N
T406034,,,N,,N
T406035,,,N,,Y
T406036,,,N,,N
T406037,,,N,,N
T406038,,,N,,N
T406039,,,N,,N
T406040,DOA-REPL,DOA-REPL,Y,5999,Y
T406041,,,N,,N
T406042,WTY-BUYBACK,WTY-BUYBACK,N,833,N
T406043,,,N,,N
T406044,,,N,,Y
T406045,,,N,,N
T406046,,,N,,Y
T406047,,,N,,N
T406048,,,N,,N
T406049,,,N,,N
T406050,WTY-BUYBACK,WTY-BUYBACK,N,2638,Y
T406051,,,N,,N
T406052,,,N,,Y
T406053,,,N,,Y
T406054,,,N,,N
T406055,,,N,,Y
T406056,,,N,,Y
T406057,,,N,,Y
T406058,CANCEL,CANCEL,N,1299,N
T406059,RETURN-QC-OK,GW-OTHER,N,3499,N
T406060,,,N,,N
T406061,,,N,,N
T406062,,,N,,N
T406063,,,N,,Y
T406064,,,N,,N
T406065,,,N,,Y
T406066,,,N,,N
T406067,,,N,,N
T406068,,,N,,Y
T406069,,,N,,N
T406070,,,N,,N
T406071,RETURN-QC-OK,GW-OTHER,N,6499,N
T406072,,,N,,N
T406073,DOA-REPL,GW-OTHER,N,1499,N
T406074,,,N,,N
T406075,,,N,,Y
T406076,,,N,,N
T406077,,,N,,Y
T406078,,,N,,N
T406079,,,N,,N
T406080,,,N,,N
T406081,,,N,,Y
T406082,,,N,,N
T406083,,,N,,N
T406084,,,N,,N
T406085,DOA-REPL,GW-OTHER,N,5199,N
T406086,,,N,,Y
T406087,,,N,,N
T406088,,,N,,N
T406089,,,N,,N
T406090,,,N,,N
T406091,,,N,,Y
T406092,,,N,,Y
T406093,,,N,,N
T406094,,,N,,N
T406095,,,N,,Y
T406096,,,N,,N
T406097,,,N,,N
T406098,,,N,,N
T406099,,,N,,N
T406100,,,N,,Y
T406101,,,N,,N
T406102,,,N,,N
T406103,RETURN-QC-OK,GW-OTHER,N,2519,N
T406104,,,N,,N
T406105,,,N,,Y
T406106,,,N,,N
T406107,CANCEL,GW-OTHER,N,5524,N
T406108,,,N,,Y
T406109,,,N,,N
T406110,,,N,,N
T406111,,,N,,N
T406112,,,N,,Y
T406113,,,N,,N
T406114,,,N,,Y
T406115,,,N,,N
T406116,,,N,,N
T406117,,,N,,Y
T406118,,,N,,N
T406119,,,N,,N
T406120,,,N,,N
T406121,,,N,,N
T406122,,,N,,Y
T406123,,,N,,N
T406124,,,N,,Y
T406125,CANCEL,CANCEL,N,3149,Y
T406126,DOA-REPL,GW-OTHER,Y,1039,Y
T406127,,,N,,N
T406128,,,N,,Y
T406129,,,N,,Y
T406130,,,N,,N
T406131,,,N,,Y
T406132,,,N,,Y
T406133,,,N,,Y
T406134,,,N,,N
T406135,,,N,,N
T406136,,,N,,N
T406137,RETURN-QC-OK,RETURN-QC-OK,N,6499,N
T406138,,,N,,N
T406139,,,N,,N
T406140,RETURN-QC-OK,GW-OTHER,N,3149,N
T406141,,,N,,N
T406142,,,N,,N
T406143,,,N,,N
T406144,,,N,,N
T406145,,,N,,N
T406146,,,N,,N
T406147,,,N,,N
T406148,,,N,,N
T406149,,,N,,N
T406150,,,N,,Y
T406151,,,N,,N
T406152,,,N,,Y
T406153,,,N,,Y
T406154,,,N,,N
T406155,,,N,,N
T406156,DUP-PAYMENT,DUP-PAYMENT,N,6299,N
T406157,,,N,,Y
T406158,CANCEL,CANCEL,N,2499,N
T406159,,,N,,N
T406160,DOA-REPL,GW-OTHER,N,1799,N
T406161,RETURN-QC-OK,GW-OTHER,N,3149,Y
T406162,,,N,,N
T406163,,,N,,Y
T406164,,,N,,N
T406165,,,N,,N
T406166,,,N,,N
T406167,,,N,,N
T406168,,,N,,Y
T406169,,,N,,N
T406170,,,N,,Y
T406171,DOA-REPL,GW-OTHER,N,6174,N
T406172,,,N,,Y
T406173,PRICE-ADJ,GW-OTHER,N,600,Y
T406174,,,N,,N
T406175,,,N,,N
T406176,,,N,,N
T406177,PRICE-ADJ,PRICE-ADJ,N,200,N
T406178,,,N,,Y
T406179,,,N,,Y
T406180,,,N,,N
T406181,,,N,,N
T406182,,,N,,N
T406183,,,N,,N
T406184,,,N,,N
T406185,,,N,,N
T406186,,,N,,N
T406187,,,N,,N
T406188,,,N,,Y
T406189,,,N,,N
T406190,,,N,,N
T406191,,,N,,N
T406192,,,N,,N
T406193,,,N,,N
T406194,GW-OTHER,CANCEL,N,200,Y
T406195,,,N,,N
T406196,,,N,,N
T406197,,,N,,N
T406198,,,N,,N
T406199,,,N,,N
T406200,,,N,,N
T406201,,,N,,Y
T406202,,,N,,Y
T406203,,,N,,N
T406204,,,N,,N
T406205,,,N,,Y
T406206,,,N,,Y
T406207,DOA-REPL,GW-OTHER,Y,2974,N
T406208,,,N,,Y
T406209,,,N,,Y
T406210,,,N,,N
T406211,,,N,,N
T406212,GW-OTHER,GW-OTHER,N,200,Y
T406213,,,N,,N
T406214,,,N,,Y
T406215,,,N,,Y
T406216,DOA-REPL,DOA-REPL,N,3149,N
T406217,,,N,,N
T406218,,,N,,N
T406219,,,N,,N
T406220,,,N,,Y
T406221,DOA-REPL,DOA-REPL,Y,2499,N
T406222,,,N,,N
T406223,,,N,,N
T406224,,,N,,N
T406225,,,N,,N
T406226,,,N,,N
T406227,,,N,,N
T406228,,,N,,Y
T406229,DOA-REPL,GW-OTHER,N,5699,N
T406230,CANCEL,CANCEL,N,3324,Y
T406231,,,N,,N
T406232,,,N,,N
T406233,,,N,,N
T406234,,,N,,Y
T406235,,,N,,N
T406236,,,N,,Y
T406237,,,N,,N
T406238,,,N,,Y
T406239,,,N,,N
T406240,,,N,,Y
T406241,RETURN-QC-OK,GW-OTHER,N,1299,N
T406242,LOST-TRANSIT,GW-OTHER,Y,3499,Y
T406243,,,N,,N
T406244,,,N,,N
T406245,,,N,,Y
T406246,LOST-TRANSIT,GW-OTHER,N,1299,Y
T406247,CANCEL,CANCEL,N,3499,Y
T406248,,,N,,N
T406249,,,N,,Y
T406250,,,N,,Y
T406251,,,N,,N
T406252,,,N,,Y
T406253,,,N,,Y
T406254,,,N,,Y
T406255,,,N,,Y
T406256,,,N,,N
T406257,,,N,,N
T406258,,,N,,Y
T406259,,,N,,Y
T406260,,,N,,N
T406261,,,N,,N
T406262,,,N,,N
T406263,,,N,,Y
T406264,,,N,,Y
T406265,,,N,,N
T406266,,,N,,Y
T406267,,,N,,N
T406268,RETURN-QC-OK,RETURN-QC-OK,N,3499,N
T406269,,,N,,N
T406270,,,N,,Y
T406271,,,N,,N
T406272,DOA-REPL,DOA-REPL,N,6499,Y
T406273,,,N,,Y
T406274,,,N,,N
T406275,,,N,,N
T406276,,,N,,N
T406277,,,N,,N
T406278,,,N,,N
T406279,CANCEL,CANCEL,N,2974,N
T406280,,,N,,N
T406281,,,N,,Y
T406282,LOST-TRANSIT,LOST-TRANSIT,N,3149,Y
T406283,,,N,,N
T406284,,,N,,N
T406285,,,N,,Y
T406286,,,N,,N
T406287,,,N,,N
T406288,WTY-BUYBACK,GW-OTHER,N,2416,N
T406289,LOST-TRANSIT,GW-OTHER,N,3499,N
T406290,,,N,,N
T406291,,,N,,N
T406292,,,N,,N
T406293,,,N,,N
T406294,,,N,,N
T406295,,,N,,N
T406296,,,N,,Y
T406297,,,N,,N
T406298,,,N,,Y
T406299,,,N,,Y
T406300,,,N,,N
T406301,RETURN-QC-OK,GW-OTHER,Y,1529,Y
T406302,,,N,,Y
T406303,,,N,,Y
T406304,,,N,,N
T406305,,,N,,N
T406306,,,N,,Y
T406307,,,N,,N
T406308,,,N,,Y
T406309,,,N,,N
T406310,RETURN-QC-OK,GW-OTHER,N,12998,N
T406311,,,N,,N
T406312,,,N,,Y
T406313,,,N,,N
T406314,,,N,,N
T406315,,,N,,Y
T406316,DOA-REPL,GW-OTHER,N,3499,N
T406317,,,N,,N
T406318,DOA-REPL,GW-OTHER,N,2499,N
T406319,,,N,,N
T406320,GW-OTHER,GW-OTHER,N,350,N
T406321,,,N,,Y
T406322,,,N,,N
T406323,,,N,,Y
T406324,,,N,,Y
T406325,,,N,,Y
T406326,,,N,,Y
T406327,,,N,,N
T406328,,,N,,Y
T406329,,,N,,Y
T406330,,,N,,N
T406331,,,N,,N
T406332,,,N,,Y
T406333,,,N,,N
T406334,,,N,,N
T406335,,,N,,N
T406336,,,N,,N
T406337,DOA-REPL,DOA-REPL,N,2249,Y
T406338,DOA-REPL,GW-OTHER,N,6299,N
T406339,,,N,,N
T406340,,,N,,Y
T406341,,,N,,N
T406342,DUP-PAYMENT,DUP-PAYMENT,N,1274,N
T406343,DOA-REPL,GW-OTHER,Y,3058,Y
T406344,,,N,,N
T406345,,,N,,N
T406346,,,N,,N
T406347,,,N,,N
T406348,,,N,,Y
T406349,,,N,,N
T406350,,,N,,N
T406351,,,N,,N
T406352,,,N,,N
T406353,,,N,,N
T406354,,,N,,N
T406355,WTY-BUYBACK,GW-OTHER,N,3624,N
T406356,DOA-REPL,DOA-REPL,N,3499,Y
T406357,,,N,,N
T406358,,,N,,N
T406359,,,N,,N
T406360,,,N,,N
T406361,WTY-BUYBACK,GW-OTHER,N,2673,Y
T406362,CANCEL,CANCEL,N,5199,Y
T406363,LOST-TRANSIT,GW-OTHER,N,3238,N
T406364,,,N,,N
T406365,,,N,,Y
T406366,,,N,,Y
T406367,,,N,,Y
T406368,,,N,,N
T406369,,,N,,N
T406370,,,N,,N
T406371,,,N,,N
T406372,,,N,,N
T406373,RETURN-QC-OK,GW-OTHER,N,3149,N
T406374,,,N,,Y
T406375,PRICE-ADJ,PRICE-ADJ,N,600,N
T406376,,,N,,N
T406377,,,N,,N
T406378,,,N,,N
T406379,CANCEL,CANCEL,N,6299,N
T406380,PRICE-ADJ,GW-OTHER,N,100,N
T406381,,,N,,N
T406382,,,N,,N
T406383,,,N,,N
T406384,,,N,,N
T406385,,,N,,N
T406386,,,N,,Y
T406387,,,N,,N
T406388,,,N,,Y
T406389,,,N,,N
T406390,,,N,,N
T406391,,,N,,N
T406392,,,N,,N
T406393,,,N,,N
T406394,,,N,,N
T406395,,,N,,N
T406396,,,N,,N
T406397,,,N,,N
T406398,DUP-PAYMENT,DUP-PAYMENT,N,3499,N
T406399,,,N,,N
T406400,,,N,,Y
T406401,,,N,,N
T406402,,,N,,Y
T406403,,,N,,Y
T406404,,,N,,N
T406405,,,N,,Y
T406406,,,N,,N
T406407,,,N,,N
T406408,,,N,,N
T406409,,,N,,N
T406410,,,N,,N
T406411,,,N,,N
T406412,,,N,,N
T406413,,,N,,N
T406414,,,N,,N
T406415,LOST-TRANSIT,LOST-TRANSIT,N,1999,N
T406416,,,N,,Y
T406417,,,N,,N
T406418,,,N,,N
T406419,,,N,,N
T406420,,,N,,N
T406421,,,N,,N
T406422,,,N,,N
T406423,,,N,,N
T406424,,,N,,N
T406425,,,N,,Y
T406426,RETURN-QC-OK,GW-OTHER,N,4749,N
T406427,,,N,,N
T406428,,,N,,N
T406429,,,N,,Y
T406430,,,N,,Y
T406431,,,N,,Y
T406432,,,N,,Y
T406433,,,N,,Y
T406434,,,N,,N
T406435,RETURN-QC-OK,GW-OTHER,N,3149,N
T406436,,,N,,Y
T406437,,,N,,N
T406438,,,N,,N
T406439,,,N,,N
T406440,,,N,,N
T406441,,,N,,Y
T406442,,,N,,Y
T406443,CANCEL,GW-OTHER,N,1169,N
T406444,,,N,,N
T406445,,,N,,N
T406446,,,N,,N
T406447,RETURN-QC-OK,GW-OTHER,N,5599,Y
T406448,,,N,,Y
T406449,,,N,,N
T406450,,,N,,N
T406451,,,N,,N
T406452,,,N,,N
T406453,,,N,,Y
T406454,DOA-REPL,GW-OTHER,N,2799,Y
T406455,,,N,,N
T406456,,,N,,Y
T406457,,,N,,N
T406458,,,N,,N
T406459,PRICE-ADJ,GW-OTHER,N,750,Y
T406460,,,N,,N
T406461,,,N,,N
T406462,,,N,,N
T406463,DUP-PAYMENT,GW-OTHER,N,1899,N
T406464,,,N,,N
T406465,,,N,,Y
T406466,,,N,,N
T406467,,,N,,N
T406468,,,N,,N
T406469,,,N,,Y
T406470,,,N,,N
T406471,,,N,,N
T406472,,,N,,N
T406473,PRICE-ADJ,GW-OTHER,N,300,N
T406474,,,N,,N
T406475,GW-OTHER,GW-OTHER,N,350,N
T406476,,,N,,Y
T406477,,,N,,Y
T406478,,,N,,Y
T406479,,,N,,N
T406480,,,N,,Y
T406481,,,N,,Y
T406482,RETURN-QC-OK,GW-OTHER,N,2799,N
T406483,,,N,,N
T406484,,,N,,N
T406485,,,N,,N
T406486,,,N,,N
T406487,,,N,,Y
T406488,DOA-REPL,GW-OTHER,Y,2124,Y
T406489,,,N,,N
T406490,CANCEL,GW-OTHER,N,2499,N
T406491,,,N,,N
T406492,CANCEL,GW-OTHER,N,3499,N
T406493,RETURN-QC-OK,GW-OTHER,N,5524,N
T406494,,,N,,N
T406495,,,N,,N
T406496,DOA-REPL,DOA-REPL,N,3324,N
T406497,,,N,,N
T406498,,,N,,Y
T406499,,,N,,N
T406500,,,N,,N
T406501,,,N,,Y
T406502,,,N,,N
T406503,,,N,,N
T406504,,,N,,N
T406505,,,N,,N
T406506,,,N,,Y
T406507,CANCEL,CANCEL,N,3149,Y
T406508,,,N,,N
T406509,,,N,,N
T406510,DUP-PAYMENT,GW-OTHER,N,12998,Y
T406511,,,N,,N
T406512,,,N,,N
T406513,,,N,,N
T406514,DOA-REPL,LOST-TRANSIT,N,1299,N
T406515,DOA-REPL,GW-OTHER,Y,1999,Y
T406516,,,N,,Y
T406517,,,N,,N
T406518,,,N,,Y
T406519,,,N,,N
T406520,,,N,,Y
T406521,,,N,,Y
T406522,,,N,,Y
T406523,,,N,,N
T406524,,,N,,Y
T406525,DOA-REPL,GW-OTHER,N,2499,N
T406526,,,N,,N
T406527,,,N,,Y
T406528,,,N,,Y
T406529,,,N,,N
T406530,DOA-REPL,GW-OTHER,Y,3149,Y
T406531,,,N,,Y
T406532,,,N,,N
T406533,,,N,,Y
T406534,GW-OTHER,GW-OTHER,N,150,N
T406535,,,N,,N
T406536,,,N,,N
T406537,,,N,,Y
T406538,CANCEL,GW-OTHER,N,3499,N
T406539,,,N,,Y
T406540,LOST-TRANSIT,LOST-TRANSIT,N,1619,N
T406541,LOST-TRANSIT,GW-OTHER,Y,5849,N
T406542,,,N,,N
T406543,,,N,,N
T406544,,,N,,Y
T406545,,,N,,N
T406546,,,N,,Y
T406547,,,N,,Y
T406548,LOST-TRANSIT,LOST-TRANSIT,Y,1999,N
T406549,,,N,,N
T406550,,,N,,N
T406551,DOA-REPL,GW-OTHER,N,2499,N
T406552,LOST-TRANSIT,LOST-TRANSIT,N,2374,Y
T406553,,,N,,N
T406554,PRICE-ADJ,GW-OTHER,N,750,N
T406555,LOST-TRANSIT,LOST-TRANSIT,Y,1299,N
T406556,,,N,,Y
T406557,,,N,,N
T406558,,,N,,Y
T406559,,,N,,N
T406560,RETURN-QC-OK,GW-OTHER,N,2519,Y
T406561,,,N,,Y
T406562,,,N,,N
T406563,,,N,,Y
T406564,,,N,,Y
T406565,,,N,,Y
T406566,,,N,,N
T406567,DOA-REPL,GW-OTHER,N,1234,N
T406568,,,N,,N
T406569,,,N,,Y
T406570,,,N,,N
T406571,,,N,,N
T406572,,,N,,N
T406573,,,N,,Y
T406574,,,N,,N
T406575,,,N,,Y
T406576,DOA-REPL,DOA-REPL,Y,3324,N
T406577,,,N,,N
T406578,DOA-REPL,DOA-REPL,N,3499,N
T406579,,,N,,N
T406580,LOST-TRANSIT,GW-OTHER,N,4799,N
T406581,,,N,,N
T406582,,,N,,N
T406583,,,N,,N
T406584,,,N,,Y
T406585,,,N,,N
T406586,,,N,,N
T406587,,,N,,Y
T406588,,,N,,N
T406589,,,N,,N
T406590,RETURN-QC-OK,GW-OTHER,N,3149,N
T406591,,,N,,N
T406592,,,N,,N
T406593,DOA-REPL,DOA-REPL,Y,2124,N
T406594,WTY-BUYBACK,GW-OTHER,N,4320,Y
T406595,,,N,,N
T406596,,,N,,Y
T406597,DOA-REPL,GW-OTHER,N,3499,N
T406598,RETURN-QC-OK,GW-OTHER,N,2799,Y
T406599,,,N,,Y
T406600,,,N,,N
T406601,,,N,,N
T406602,,,N,,N
T406603,,,N,,N
T406604,,,N,,N
T406605,,,N,,Y
T406606,DOA-REPL,DOA-REPL,N,6174,Y
T406607,,,N,,Y
T406608,,,N,,N
T406609,DUP-PAYMENT,GW-OTHER,N,2799,Y
T406610,,,N,,N
T406611,,,N,,N
T406612,RETURN-QC-OK,RETURN-QC-OK,N,6499,Y
T406613,,,N,,Y
T406614,,,N,,Y
T406615,,,N,,N
T406616,,,N,,N
T406617,,,N,,Y
T406618,,,N,,N
T406619,,,N,,N
T406620,,,N,,Y
T406621,,,N,,N
T406622,,,N,,N
T406623,,,N,,N
T406624,,,N,,N
T406625,,,N,,N
T406626,CANCEL,GW-OTHER,N,3324,Y
T406627,DOA-REPL,DOA-REPL,N,3418,N
T406628,,,N,,Y
T406629,,,N,,N
T406630,,,N,,N
T406631,,,N,,N
T406632,PRICE-ADJ,PRICE-ADJ,N,600,N
T406633,,,N,,N
T406634,,,N,,N
T406635,,,N,,N
T406636,DOA-REPL,GW-OTHER,N,3499,Y
T406637,,,N,,Y
T406638,RETURN-QC-OK,GW-OTHER,N,1439,N
T406639,,,N,,N
T406640,,,N,,N
T406641,,,N,,N
T406642,,,N,,N
T406643,,,N,,N
T406644,CANCEL,CANCEL,N,2249,N
T406645,,,N,,N
T406646,,,N,,N
T406647,PRICE-ADJ,GW-OTHER,N,300,N
T406648,,,N,,Y
T406649,,,N,,N
T406650,,,N,,N
T406651,,,N,,Y
T406652,DUP-PAYMENT,GW-OTHER,N,3499,Y
T406653,,,N,,N
T406654,,,N,,Y
T406655,,,N,,N
T406656,,,N,,N
T406657,,,N,,N
T406658,,,N,,N
T406659,,,N,,N
T406660,,,N,,N
T406661,RETURN-QC-OK,RETURN-QC-OK,N,4999,Y
T406662,,,N,,N
T406663,,,N,,N
T406664,,,N,,N
T406665,,,N,,N
T406666,,,N,,N
T406667,,,N,,N
T406668,,,N,,N
T406669,,,N,,Y
T406670,,,N,,N
T406671,,,N,,N
T406672,,,N,,Y
T406673,,,N,,Y
T406674,,,N,,Y
T406675,,,N,,N
