ticket_id,created_at,first_response_at,resolved_at,status,channel,customer_id,order_id,product_sku,category,priority,assigned_team,agent_id,transfers,csat_score,refund_amount_inr,refund_reason_code,replacement_issued,customer_message,agent_notes,source_system
T403042,2025-10-26 07:30:46,2025-10-26 07:43:48,2025-10-26 15:19:08,resolved,chat,C107166,VR898684,VA-EB-PL2,Billing,Normal,Voice Frontline,A3026,0,4,,,N,Left earbud crackling after 4 months.,"Raised RMA, repair done in service centre. Customer satisfied.",helpdesk
T402487,2025-10-26 08:02:53,2025-10-26 08:31:20,2025-10-26 20:13:49,resolved,email,C105833,VR907463,VA-HP-ST3,Warranty,Low,Chat Frontline,A3015,1,,,,N,Battery draining fast on my Strata 3 Over-Ear Headphones.,Sent for repair under warranty. Returned to customer.,helpdesk
T408953,2025-10-26 08:23:53,2025-10-26 08:32:36,2025-10-26 09:38:24,resolved,chat,C104775,,VA-SW-NX2,Billing,Normal,Chat Frontline,A3001,1,4,,,N,"Invoice shows wrong name, please correct.",Invoice reissued.,helpdesk
T402882,2025-10-26 08:26:50,2025-10-26 08:37:41,2025-10-26 20:50:00,resolved,chat,C108685,VR882613,VA-SW-FIT,Delivery,Normal,Email Frontline,A3021,0,,,,N,When will Nexa Fit Band be delivered?,"Escalated to logistics, delivered next day.",helpdesk
T402546,2025-10-26 09:15:25,2025-10-26 09:19:40,2025-10-27 06:43:46,resolved,chat,C105373,VR902997,VA-EB-PL2,Warranty,Normal,Chat Frontline,A3012,0,,,,Y,"Pulse 2 True Wireless Earbuds screen flickering, in warranty.",Warranty replacement approved by Tier 2.,helpdesk
T407379,2025-10-26 09:41:21,2025-10-26 09:50:27,2025-10-27 12:22:44,resolved,chat,C105523,,VA-EB-AIR,How-to,Low,Logistics,A3031,0,3,,,N,Firmware update fails at 60%.,Guided through reset and re-pair. Working now.,helpdesk
T403076,2025-10-26 09:42:47,2025-10-26 10:38:14,2025-10-27 06:39:48,resolved,chat,C107236,VR884602,VA-EB-PL2,Returns,Normal,Returns Desk,A3037,0,4,3499,GW-OTHER,N,"Bought Pulse 2 True Wireless Earbuds from Flipkart, doesn't power up out of the box. I don't want another one, just refund.","Resolved, refund given.",helpdesk
T403026,2025-10-26 11:28:44,2025-10-26 12:09:30,2025-10-26 20:38:12,closed,voice,C100649,VR881094,VA-EB-AIR,How-to,Normal,Returns Desk,A3037,0,,1709,DOA-REPL,Y,"Item delivered 2 days back. Not working, completely dead. Please return and refund.",Refunded.,helpdesk
T403036,2025-10-26 11:43:42,2025-10-26 11:54:47,2025-10-27 14:12:08,resolved,chat,C104292,VR890680,VA-SW-FIT,How-to,Low,Logistics,A3028,0,3,,,N,How do I pair Nexa Fit Band with my phone? Blinking red only.,"Explained pairing steps, resolved.",helpdesk
T407460,2025-10-26 12:32:33,2025-10-26 12:35:52,2025-10-26 16:50:10,resolved,chat,C108905,,VA-AC-CH65,Billing,Normal,Email Frontline,A3017,2,,650,GW-OTHER,N,I've been waiting long for a reply on my last ticket. Very disappointed.,cx irritated with the runaround so we credited a small amount,helpdesk
T403191,2025-10-26 12:33:07,2025-10-26 12:44:56,2025-10-26 16:50:48,resolved,chat,C108794,VR907078,VA-EB-PL2,Warranty,Normal,Billing,A3034,1,4,,,Y,"Pulse 2 True Wireless Earbuds screen flickering, in warranty.",Sent for repair under warranty. Returned to customer.,helpdesk
T403078,2025-10-26 12:36:52,2025-10-26 18:30:02,2025-10-27 15:39:43,resolved,email,C102793,VR885203,VA-SW-NX1,Delivery,High,Voice Frontline,A3024,0,,,,N,What is the battery life on Nexa Smartwatch?,Shared spec details with customer.,helpdesk
T406809,2025-10-26 12:49:07,2025-10-26 13:24:40,2025-10-27 17:21:34,resolved,voice,C103986,,VA-HP-ST3,How-to,Normal,Chat Frontline,A3013,2,4,6999,GW-OTHER,N,My order shows delivered but I never got it. Please help.,"courier says delivered but cx says no. ran claim, cant locate parcel. money returned",helpdesk
T408821,2025-10-26 14:16:26,2025-10-26 15:17:36,2025-10-27 18:25:10,resolved,email,C104135,,VA-HP-ST2,Billing,High,Returns Desk,A3037,1,4,4999.00,GW-OTHER,N,I was charged twice for the same order! Please refund one payment.,txn failed at gateway but debit happened; credited back,helpdesk
T402554,2025-10-26 14:34:31,2025-10-26 15:36:11,2025-10-27 09:10:10,resolved,chat,C106530,VR892939,VA-EB-PL2,Returns,Normal,Email Frontline,A3021,0,4,,,N,Firmware update fails at 60%.,"Explained pairing steps, resolved.",helpdesk
T402588,2025-10-26 14:39:12,2025-10-27 03:29:38,2025-10-27 14:18:29,resolved,email,C103110,VR882853,VA-EB-PL2,How-to,Normal,Chat Frontline,A3007,2,2,,,N,How do I pair Pulse 2 True Wireless Earbuds with my phone? Blinking red only.,Guided through reset and re-pair. Working now.,helpdesk
T402529,2025-10-26 14:45:53,2025-10-26 14:48:16,2025-10-26 22:02:53,resolved,chat,C108517,VR902563,VA-EB-PL2,Product fault,Normal,Email Frontline,A3020,0,3,,,N,Need GST invoice for my order.,GST invoice shared.,helpdesk
T402837,2025-10-26 15:39:02,2025-10-26 16:01:34,2025-10-27 14:38:00,resolved,chat,C101804,VR909025,VA-SW-FIT,Delivery,High,Email Frontline,A3019,0,,,,N,"Invoice shows wrong name, please correct.",Sent corrected invoice on email.,helpdesk
T402547,2025-10-26 15:48:34,2025-10-26 15:50:08,2025-10-27 05:30:01,resolved,chat,C108380,VR906161,VA-EB-PL2,Delivery,Low,Chat Frontline,A3008,0,5,,,N,When will Pulse 2 True Wireless Earbuds be delivered?,Informed customer of delay; delivered.,helpdesk
T402680,2025-10-26 17:00:34,2025-10-26 21:48:01,2025-10-27 08:37:53,closed,email,C107467,,VA-HP-ST3,Delivery,Normal,Email Frontline,A3006,0,3,,,N,Is Strata 3 Over-Ear Headphones compatible with iPhone?,Shared spec details with customer.,helpdesk
T403059,2025-10-26 18:26:48,2025-10-27 01:08:40,2025-10-28 02:09:36,closed,email,C108929,VR883598,VA-EB-PL1,Warranty,Low,Email Frontline,A3020,0,,,,Y,"Pulse True Wireless Earbuds screen flickering, in warranty.",Sent for repair under warranty. Returned to customer.,helpdesk
T402535,2025-10-26 18:37:21,2025-10-26 18:38:31,2025-10-27 04:19:46,resolved,chat,C103770,VR883949,VA-EB-AIR,Delivery,Normal,Voice Frontline,A3024,1,5,,,N,Delivery agent asking for extra charge.,"Escalated to logistics, delivered next day.",helpdesk
T403025,2025-10-26 18:55:33,2025-10-26 22:54:07,2025-10-27 18:41:09,resolved,email,C108138,VR909615,VA-SP-ORB,Account,Normal,Email Frontline,A3040,0,4,,,N,Is Orbit Smart Speaker compatible with iPhone?,Shared spec details with customer.,helpdesk
T402800,2025-10-26 20:42:54,2025-10-26 21:33:03,2025-10-27 11:08:14,resolved,chat,C105118,VR886146,VA-EB-PL2,How-to,Low,Chat Frontline,A3001,0,,,,N,Firmware update fails at 60%.,"Explained pairing steps, resolved.",helpdesk
T403040,2025-10-26 22:01:52,2025-10-27 02:48:07,,open,email,C102052,VR893644,VA-EB-PL1,Account,Low,Email Frontline,A3018,1,,,,N,What is the battery life on Pulse True Wireless Earbuds?,Answered compatibility question.,helpdesk
T403060,2025-10-26 22:09:00,2025-10-27 04:00:47,2025-10-27 15:03:03,resolved,email,C102919,VR884741,VA-HP-ST3,Account,Normal,Voice Frontline,A3034,0,,,,N,What is the battery life on Strata 3 Over-Ear Headphones?,Answered compatibility question.,helpdesk
T402629,2025-10-26 23:09:01,2025-10-27 00:58:04,2025-10-27 08:19:11,resolved,social,C101438,VR887442,VA-SW-FIT,Delivery,Normal,Chat Frontline,A3004,2,,,,N,Is Nexa Fit Band compatible with iPhone?,Answered compatibility question.,helpdesk
T402932,2025-10-27 00:54:53,2025-10-27 00:57:12,2025-10-27 03:23:36,closed,chat,C107339,VR888510,VA-EB-PL2,Returns,Normal,Returns Desk,A3036,2,5,2974.00,GW-OTHER,N,Received my Pulse 2 True Wireless Earbuds yesterday and it won't switch on at all. Want my money back.,"unit nahi chal raha out of box, cx wants paisa wapas, done",helpdesk
T402722,2025-10-27 01:05:26,2025-10-27 02:24:18,2025-10-28 08:36:40,resolved,email,C109107,VR882170,VA-SW-NX1,Billing,Normal,Chat Frontline,A3002,0,,,,N,Left earbud crackling after 4 months.,Sent for repair under warranty. Returned to customer.,helpdesk
T402466,2025-10-27 03:29:25,2025-10-27 03:35:39,2025-10-28 07:08:39,resolved,chat,C104566,,VA-EB-PL2,Warranty,Normal,Chat Frontline,A3018,0,,,,N,Battery draining fast on my Pulse 2 True Wireless Earbuds.,"Raised RMA, repair done in service centre. Customer satisfied.",helpdesk
T403245,2025-10-27 03:37:00,2025-10-27 20:37:34,2025-10-29 01:31:54,resolved,email,C101944,VR901236,VA-EB-PL2,Billing,Normal,Chat Frontline,A3008,1,,,,N,Please resend my order invoice.,Invoice reissued.,helpdesk
T402776,2025-10-27 09:00:54,2025-10-27 09:08:55,2025-10-28 13:43:18,resolved,chat,C101461,VR897202,VA-EB-PL2,Warranty,Normal,Voice Frontline,A3024,0,5,,,N,When will Pulse 2 True Wireless Earbuds be delivered?,"Escalated to logistics, delivered next day.",helpdesk
T402615,2025-10-27 13:48:15,2025-10-27 18:30:12,2025-10-28 10:56:22,resolved,email,C108266,VR901564,VA-HP-ST2,Warranty,Normal,Billing,A3033,1,3,,,Y,Left earbud crackling after 4 months.,Warranty replacement approved by Tier 2.,helpdesk
T403110,2025-10-27 14:24:19,2025-10-27 14:30:06,2025-10-28 15:53:11,resolved,chat,C105182,VR882541,VA-HP-ST2,Warranty,Normal,Chat Frontline,A3015,0,5,,,Y,Left earbud crackling after 4 months.,Sent for repair under warranty. Returned to customer.,helpdesk
T402493,2025-10-27 15:58:01,2025-10-27 16:56:14,,pending,voice,C101989,VR882913,VA-EB-AIR,How-to,High,Escalations & Warranty,A3040,0,,,,N,How do I pair AirLite Earbuds with my phone? Blinking red only.,Walked customer through app update. Issue closed.,helpdesk
T402611,2025-10-27 16:15:54,2025-10-28 03:31:51,2025-10-29 02:52:15,closed,social,C108279,VR890201,VA-SP-MINI,Delivery,High,Email Frontline,A3022,1,2,,,N,When will Orbit Mini Speaker be delivered?,"Escalated to logistics, delivered next day.",helpdesk
T408420,2025-10-27 18:54:09,2025-10-28 00:00:43,2025-10-29 02:47:32,resolved,social,C103683,,VA-HP-ST2,Product fault,Low,Chat Frontline,A3007,0,4,,,N,"Invoice shows wrong name, please correct.",Sent corrected invoice on email.,helpdesk
T402456,2025-10-27 19:22:51,2025-10-27 19:27:02,2025-10-28 01:19:31,resolved,chat,C101109,,VA-EB-PL2,How-to,Normal,Chat Frontline,A3009,1,,,,N,Firmware update fails at 60%.,Guided through reset and re-pair. Working now.,helpdesk
T402521,2025-10-27 19:33:27,2025-10-27 19:59:55,2025-10-28 19:40:28,resolved,social,C106246,VR907339,VA-EB-PL2,Account,Low,Email Frontline,A3022,1,,,,N,What is the battery life on Pulse 2 True Wireless Earbuds?,Answered compatibility question.,helpdesk
T403079,2025-10-27 19:34:44,2025-10-27 21:07:13,2025-10-28 12:39:52,resolved,social,C109023,VR887535,VA-EB-PL2,Returns,Normal,Email Frontline,A3037,0,,3499,DOA-REPL,N,"Pulse 2 True Wireless Earbuds is dead on arrival. Left side not charging, box is 3 days old. Refund please.","Unit dead on arrival, customer chose refund. Pickup scheduled, refund processed.",helpdesk
T402931,2025-10-27 20:43:41,2025-10-27 23:56:25,2025-10-28 04:32:41,resolved,social,C103155,VR888269,VA-SW-NX2,Product fault,Normal,Email Frontline,A3016,0,,,,N,When will Nexa 2 Smartwatch be delivered?,"Escalated to logistics, delivered next day.",helpdesk
T402830,2025-10-27 23:07:05,2025-10-28 16:16:30,2025-10-29 20:46:30,closed,email,C100798,VR901713,VA-EB-AIR,How-to,Normal,Billing,A3034,0,,1799.00,DUP-PAYMENT,N,"Money got deducted two times, only one order placed.","Failed payment, amount debited. Reversal initiated.",helpdesk
T403038,2025-10-27 23:10:12,2025-10-27 23:18:37,2025-10-28 20:24:28,resolved,chat,C109284,VR893517,VA-EB-PL1,Warranty,Low,Billing,A3035,1,,,,N,Firmware update fails at 60%.,Guided through reset and re-pair. Working now.,helpdesk
T407166,2025-10-28 01:21:38,2025-10-28 03:42:55,2025-10-28 18:22:56,closed,email,C102595,,VA-HP-ST3,How-to,Normal,Escalations & Warranty,A3040,0,4,,,Y,Left earbud crackling after 4 months.,Sent for repair under warranty. Returned to customer.,helpdesk
T402991,2025-10-28 02:05:59,2025-10-28 02:14:42,2025-10-29 05:40:11,resolved,chat,C103908,,VA-EB-PL2,Delivery,High,Email Frontline,A3019,2,5,,,N,Delivery agent asking for extra charge.,"Escalated to logistics, delivered next day.",helpdesk
T403295,2025-10-28 03:53:26,2025-10-28 03:56:30,2025-10-28 11:32:58,resolved,chat,C102020,VR905317,VA-EB-PL2,Returns,Normal,Billing,A3033,2,5,,,N,Is Pulse 2 True Wireless Earbuds compatible with iPhone?,Answered compatibility question.,helpdesk
T402820,2025-10-28 06:08:42,2025-10-28 06:10:12,2025-10-29 03:20:04,resolved,chat,C101038,VR882546,VA-NB-ARC,Billing,Normal,Returns Desk,A3036,0,3,,,N,"Invoice shows wrong name, please correct.",Invoice reissued.,helpdesk
T402973,2025-10-28 06:31:50,2025-10-28 07:31:28,,pending,chat,C102227,VR887870,VA-HP-ST3,How-to,Normal,Billing,A3032,0,,,,N,Firmware update fails at 60%.,Guided through reset and re-pair. Working now.,helpdesk
T403015,2025-10-28 07:25:42,2025-10-28 07:29:35,2025-10-29 03:06:37,resolved,chat,C104497,VR899783,VA-SP-MINI,How-to,Low,Chat Frontline,A3005,0,,,,N,Unable to connect Orbit Mini Speaker to the app.,Guided through reset and re-pair. Working now.,helpdesk
T403126,2025-10-28 09:38:55,2025-10-28 10:29:00,2025-10-29 07:55:39,resolved,social,C107070,VR894293,VA-SW-NX2,Account,Normal,Email Frontline,A3019,1,,,,N,Is Nexa 2 Smartwatch compatible with iPhone?,Answered compatibility question.,helpdesk
T402717,2025-10-28 10:04:03,2025-10-28 13:19:56,2025-10-28 20:25:53,resolved,email,C105889,VR901987,VA-EB-PL2,Returns,Normal,Returns Desk,A3038,0,3,2799,DOA-REPL,N,"the Pulse 2 True Wireless Earbuds arrived faulty. no lights, no pairing. I want a full refund","Dead on arrival, cx does not want replacement. Refunded to original payment.",helpdesk
T403087,2025-10-28 11:52:42,2025-10-28 12:49:23,2025-10-29 04:04:05,resolved,email,C101053,VR909741,VA-EB-PL2,Billing,Normal,Chat Frontline,A3001,0,,,,N,Left earbud crackling after 4 months.,Sent for repair under warranty. Returned to customer.,helpdesk
T402960,2025-10-28 12:11:46,2025-10-28 12:18:27,2025-10-29 13:01:22,resolved,chat,C106988,,VA-SW-NX2,Account,Normal,Voice Frontline,A3031,1,,,,N,Is Nexa 2 Smartwatch compatible with iPhone?,"Info provided, no further action.",helpdesk
T403219,2025-10-28 13:06:28,2025-10-28 14:58:31,2025-10-28 17:58:54,resolved,social,C102534,VR904737,VA-EB-PL1,How-to,Normal,Email Frontline,A3029,1,4,,,N,How do I pair Pulse True Wireless Earbuds with my phone? Blinking red only.,"Explained pairing steps, resolved.",helpdesk
T402532,2025-10-28 13:10:48,2025-10-29 02:51:52,2025-10-29 11:23:48,resolved,social,C107739,VR907453,VA-EB-PL2,How-to,Normal,Chat Frontline,A3002,0,,,,N,How do I pair Pulse 2 True Wireless Earbuds with my phone? Blinking red only.,Guided through reset and re-pair. Working now.,helpdesk
T402940,2025-10-28 13:57:56,2025-10-29 12:44:39,2025-10-30 04:17:53,resolved,email,C104295,VR900046,VA-EB-AIR,Delivery,High,Chat Frontline,A3009,0,,,,N,Delivery agent asking for extra charge.,"Escalated to logistics, delivered next day.",helpdesk
T402698,2025-10-28 15:45:00,2025-10-29 09:28:57,2025-10-29 13:20:53,closed,email,C104566,VR900448,VA-EB-PL2,How-to,Low,Email Frontline,A3016,0,3,,,N,Is Pulse 2 True Wireless Earbuds compatible with iPhone?,"Info provided, no further action.",helpdesk
T402696,2025-10-28 18:29:49,2025-10-28 19:07:03,2025-10-29 11:29:28,resolved,chat,C107029,VR885064,VA-EB-PL1,Warranty,Low,Chat Frontline,A3013,0,,,,Y,Battery draining fast on my Pulse True Wireless Earbuds.,"Raised RMA, repair done in service centre. Customer satisfied.",helpdesk
T402633,2025-10-28 21:44:53,2025-10-28 23:33:43,2025-10-29 18:16:57,resolved,social,C107105,VR891444,VA-SP-MINI,Warranty,Normal,Chat Frontline,A3012,0,5,,,Y,Left earbud crackling after 4 months.,"Raised RMA, repair done in service centre. Customer satisfied.",helpdesk
T402634,2025-10-28 21:58:37,2025-10-28 22:54:13,,open,social,C108079,VR891980,VA-SW-NX2,How-to,Normal,Email Frontline,A3017,0,,,,N,Unable to connect Nexa 2 Smartwatch to the app.,Guided through reset and re-pair. Working now.,helpdesk
T402775,2025-10-28 22:11:03,2025-10-29 01:31:57,2025-10-29 02:51:53,resolved,social,C100861,VR895791,VA-EB-AIR,Warranty,Normal,Returns Desk,A3037,0,5,1538.00,GW-OTHER,N,Want to return the speaker. Sound isn't what I wanted.,"Item received back, QC OK, refunded.",helpdesk
T403237,2025-10-28 22:14:57,2025-10-29 09:17:40,2025-10-30 12:05:37,resolved,email,C105264,VR889873,VA-AC-CASE,Warranty,High,Billing,A3035,1,4,,,N,Unable to connect Pulse Charging Case (spare) to the app.,Walked customer through app update. Issue closed.,helpdesk
T406841,2025-10-28 22:40:03,2025-10-29 01:47:20,2025-10-29 15:45:48,resolved,email,C101042,,VA-AC-CASE,Returns,Normal,Chat Frontline,A3037,1,,1299,GW-OTHER,N,Received my Pulse Charging Case (spare) yesterday and it won't switch on at all. Want my money back.,item ded when opened. refnd issued,helpdesk
T409105,2025-10-28 22:45:18,2025-10-28 22:49:27,2025-10-29 18:10:02,resolved,chat,C107148,,VA-SW-NX1,How-to,Normal,Email Frontline,A3018,1,,,,N,How do I pair Nexa Smartwatch with my phone? Blinking red only.,"Explained pairing steps, resolved.",helpdesk
T403246,2025-10-28 22:47:20,2025-10-28 23:18:11,2025-10-30 04:35:25,resolved,email,C100674,,VA-EB-PL2,Billing,Low,Escalations & Warranty,A3042,0,5,,,N,Please resend my order invoice.,Sent corrected invoice on email.,helpdesk
T403279,2025-10-29 00:07:02,2025-10-29 02:02:43,2025-10-29 20:43:19,resolved,social,C107036,VR881471,VA-SW-NX2,Account,Normal,Chat Frontline,A3012,1,5,,,N,Does Nexa 2 Smartwatch come with a charger in the box?,Shared spec details with customer.,helpdesk
T403124,2025-10-29 02:15:15,2025-10-29 02:19:54,2025-10-29 23:43:36,resolved,chat,C102140,VR892846,VA-HP-ST3,How-to,Normal,Chat Frontline,A3011,0,,,,N,Firmware update fails at 60%.,Guided through reset and re-pair. Working now.,helpdesk
T403216,2025-10-29 02:56:15,2025-10-29 06:56:06,2025-10-29 15:04:44,resolved,voice,C106453,VR898733,VA-SW-NX1,Returns,Normal,Returns Desk,A3036,1,4,4249,GW-OTHER,N,"the Nexa Smartwatch arrived faulty. no lights, no pairing. I want a full refund",DOA verified by video. Full refund issued at customer request.,helpdesk
T406849,2025-10-29 03:08:47,2025-10-29 04:01:54,,pending,email,C101789,,VA-AC-CH65,Billing,Normal,Chat Frontline,A3014,0,,,,N,"Invoice shows wrong name, please correct.",Sent corrected invoice on email.,helpdesk
T406831,2025-10-29 03:11:49,2025-10-29 03:51:45,2025-10-29 12:33:47,closed,chat,C108086,,VA-SP-ORB,Delivery,Normal,Email Frontline,A3020,0,4,,,N,How do I pair Orbit Smart Speaker with my phone? Blinking red only.,"Explained pairing steps, resolved.",helpdesk
T403281,2025-10-29 05:03:03,2025-10-29 05:03:21,2025-10-30 04:13:36,resolved,chat,C100999,VR883619,VA-EB-PL2,Delivery,Normal,Logistics,A3028,2,4,2974,DOA-REPL,N,"Courier marked it delivered, nothing came. It's been 10 days.","courier says delivered but cx says no. ran claim, cant locate parcel. money returned",helpdesk
T406914,2025-10-29 06:13:27,2025-10-29 07:33:36,,pending,voice,C104661,,VA-EB-PL2,How-to,Low,Email Frontline,A3010,0,,,,N,Unable to connect Pulse 2 True Wireless Earbuds to the app.,"Explained pairing steps, resolved.",helpdesk
T403294,2025-10-29 06:44:50,2025-10-29 06:55:55,2025-10-30 05:02:05,closed,chat,C106223,VR905201,VA-SW-FIT,Warranty,Normal,Chat Frontline,A3003,0,5,,,N,Battery draining fast on my Nexa Fit Band.,Warranty replacement approved by Tier 2.,helpdesk
T407646,2025-10-29 07:23:27,2025-10-29 07:34:37,2025-10-30 10:57:29,resolved,chat,C107014,,VA-HP-ST3,How-to,Low,Logistics,A3031,0,4,,,N,Need GST invoice for my order.,Invoice reissued.,helpdesk
T402983,2025-10-29 07:31:27,2025-10-29 13:23:00,2025-10-30 05:08:25,resolved,email,C101546,VR894159,VA-SW-NX2,Warranty,Normal,Chat Frontline,A3007,2,3,,,N,"Invoice shows wrong name, please correct.",GST invoice shared.,helpdesk
T407390,2025-10-29 10:58:48,2025-10-29 11:10:32,2025-10-30 04:57:03,resolved,chat,C101742,,VA-AC-CBL,Returns,Normal,Email Frontline,A3037,0,4,399,GW-OTHER,N,DOA unit. Tried 3 cables. Nothing. Refund me.,"Not powering on, delivered <7d. Refund as per DOA policy.",helpdesk
